Identifier,languageCode,countryCode,site,CompetitorModelNumber,curbAdapter,phase,alliedMatchId,GEAModelNumber,associatedProductId
12a62070e3651bfd28542ced7e92611e,en,US,91b8f8a911bff655d08192b7e34f37d1,579C150,,,68,ZGD150S5,4
341fd66c9d7ade884775a6fe2637e8ef,en,US,91b8f8a911bff655d08192b7e34f37d1,48TMN014,no Transition Curb needed,,68,ZGD150S5,4
56d097f1f743975f0e654d66d37ccfd6,en,US,91b8f8a911bff655d08192b7e34f37d1,580CJV150,no Transition Curb needed,,68,ZGD150S5,4
5cea5589263200450f74e3eb04deb28f,en,US,91b8f8a911bff655d08192b7e34f37d1,580DT150,no Transition Curb needed,,68,ZGD150S5,4
db7a4664346d4513f7ee993b14b05dd8,en,US,91b8f8a911bff655d08192b7e34f37d1,580CBV150,no Transition Curb needed,,68,ZGD150S5,4
e77b576650ef224d6a0844fc9ef6a471,en,US,91b8f8a911bff655d08192b7e34f37d1,580DP150,no Transition Curb needed,,68,ZGD150S5,4
ebde638ff6d21b85b1dbdc9b59b8f9e9,en,US,91b8f8a911bff655d08192b7e34f37d1,580CPV150,no Transition Curb needed,,68,ZGD150S5,4
7e97f195078a64be775cc5713a5e8895,en,US,91b8f8a911bff655d08192b7e34f37d1,580F*V151,no Transition Curb needed,,68,ZGD150S5,4
86a5392b80e63ec5fa02dec142f4a9e9,en,US,91b8f8a911bff655d08192b7e34f37d1,580FT150,no Transition Curb needed,,68,ZGD150S5,4
892b9dfc69425a47a80b52f6cdfaa153,en,US,91b8f8a911bff655d08192b7e34f37d1,581BP150,no Transition Curb needed,,68,ZGD150S5,4
aab88ac85b53df6704aa8dfec58f0fe3,en,US,91b8f8a911bff655d08192b7e34f37d1,581BE150,no Transition Curb needed,,68,ZGD150S5,4
aaf300aadb2a9ce7ceede50ae712458e,en,US,91b8f8a911bff655d08192b7e34f37d1,580FP151,no Transition Curb needed,,68,ZGD150S5,4
15b09da7e4b9683dca650a5d1356fd02,en,US,91b8f8a911bff655d08192b7e34f37d1,581BT150,no Transition Curb needed,,68,ZGD150S5,4
1b321f33b1a185ace9e5238b98bedb4e,en,US,91b8f8a911bff655d08192b7e34f37d1,580FP150,no Transition Curb needed,,68,ZGD150S5,4
58c2fa1990dacf927bd5203986e6f955,en,US,91b8f8a911bff655d08192b7e34f37d1,580F*V150,no Transition Curb needed,,68,ZGD150S5,4
ce7f285dcd9ec1a8af56cc7e44b65150,en,US,91b8f8a911bff655d08192b7e34f37d1,580FE151,no Transition Curb needed,,68,ZGD150S5,4
d6db51589802ba41a1600f7975f29db2,en,US,91b8f8a911bff655d08192b7e34f37d1,580FE150,no Transition Curb needed,,68,ZGD150S5,4
ec5f91cd5db54defd824c9683d21e7a3,en,US,91b8f8a911bff655d08192b7e34f37d1,580FT151,no Transition Curb needed,,68,ZGD150S5,4
701c177ad0533138758521a4e7048194,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG150090,,,68,ZGD150S5,4
9c6f635c7a237f6a588532e733412794,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG150045,,,68,ZGD150S5,4
3eb319bb2b84db6e4cca8e4d24ef4919,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG150140,,,68,ZGD150S5,4
41398320522efa78d2e0eef2e00e2859,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG150350,,,68,ZGD150S5,4
51924bc8cf1b99a21da46bb810b89e53,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG150400,,,68,ZGD150S5,4
bde64d9e280982878d9f37723553dd51,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG150115,,,68,ZGD150S5,4
0146135d9b1c05c6b60e15c123d727e0,en,US,91b8f8a911bff655d08192b7e34f37d1,CPG150210,,,68,ZGD150S5,4
6219fa1b8147bb0019e5ff55b4af4030,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-1603-270,,,68,ZGD150S5,4
95570d79f7e416f92e82127af98b3f87,en,US,91b8f8a911bff655d08192b7e34f37d1,D1CG150N,11J07,,68,ZGD150S5,4
ab340a6951a0243df22e6226f00e14fc,en,US,91b8f8a911bff655d08192b7e34f37d1,PGB150 (ICP),,,68,ZGD150S5,4
aec443297e45f1202d618fc3329466c8,en,US,91b8f8a911bff655d08192b7e34f37d1,D2CG150N,11J07,,68,ZGD150S5,4
1bfc9af7e285db40bca542ffa2c58f4f,en,US,91b8f8a911bff655d08192b7e34f37d1,DCG150 (Daikin),,,68,ZGD150S5,4
3f865de2909b801f95c69477b4fd7cec,en,US,91b8f8a911bff655d08192b7e34f37d1,D4CG150N,,,68,ZGD150S5,4
53ee0c0f02b0564db13d3d3250ef4e78,en,US,91b8f8a911bff655d08192b7e34f37d1,GCS16-150-270,,,68,ZGD150S5,4
5deea4cd1b83c8dbb758dd509e5568cd,en,US,91b8f8a911bff655d08192b7e34f37d1,D3CG150N,11J07,,68,ZGD150S5,4
cf5c772ea8e37cb62d394cd335df932c,en,US,91b8f8a911bff655d08192b7e34f37d1,DM150N,,,68,ZGD150S5,4
d17363ddbd1f0e307991e0c671062eff,en,US,91b8f8a911bff655d08192b7e34f37d1,PGD150,,,,ZGD150S5,4
63ba279f003796c49caa7fb65356119f,en,US,91b8f8a911bff655d08192b7e34f37d1,PGS150L224A,,,68,ZGD150S5,4
783fa7d24299455d311790426c02ce36,en,US,91b8f8a911bff655d08192b7e34f37d1,PGS150H224A,,,68,ZGD150S5,4
9dd282d39ae8ca45a08bb84468320145,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-C151C,,,68,ZGD150S5,4
9eb426224a20fd0695dbfb330451c92c,en,US,91b8f8a911bff655d08192b7e34f37d1,PGE150L,,,68,ZGD150S5,4
ae616ddb8849e793f6c5b54b710688d8,en,US,91b8f8a911bff655d08192b7e34f37d1,RGS150,no Transition Curb needed,,68,ZGD150S5,4
bb624330e206626b8ad075365073e1e6,en,US,91b8f8a911bff655d08192b7e34f37d1,PGS150H250A,,,68,ZGD150S5,4
4ada069e950dc8217c5bf73cb678dc25,en,US,91b8f8a911bff655d08192b7e34f37d1,PGH150,,,68,ZGD150S5,4
dabb52d8f1ab77513ee0d6d1470b5f08,en,US,91b8f8a911bff655d08192b7e34f37d1,PGE150H,,,68,ZGD150S5,4
eba5f0e53b8d8c50657f6beb66c44bca,en,US,91b8f8a911bff655d08192b7e34f37d1,PGE150S,,,68,ZGD150S5,4
f2368dd83ba99e8d735d985d954eaf0f,en,US,91b8f8a911bff655d08192b7e34f37d1,PGS150L250A,,,68,ZGD150S5,4
626808490ba8740bcecdbadf1952e7ed,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-C151Y,,,68,ZGD150S5,4
77679fd7436c03755cec4d8fe9d04361,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-H151D,,,68,ZGD150S5,4
864fecfc15edcf87d1d323b07645a8c9,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-G151C,,,68,ZGD150S5,4
9d8afa26bf329fd57035723371d50bc5,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-H151C,,,68,ZGD150S5,4
0a9352277d34628bb64c4cfe76960c92,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-G151,,,68,ZGD150S5,4
2b1a4b16a072bb15e56a11f1a1b5cccc,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL151C,,,68,ZGD150S5,4
40132823ea24b49fe82bf54f1fa3e650,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-C151D,,,68,ZGD150S5,4
cfe0a7edab14f096a0fad668018addad,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL151D,,,68,ZGD150S5,4
eb28e54d2657800d23c18d5323971367,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-H151Y,,,68,ZGD150S5,4
eb649865a02cd8f563e5cf76cc76cf90,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL-G151D,,,68,ZGD150S5,4
77f634980cff2d5549bbeada0e2f8bea,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD150F,,,68,ZGD150S5,4
8fbafd38f1a9a68315745a0a627c8f96,en,US,91b8f8a911bff655d08192b7e34f37d1,TGA150S2BM,,,68,ZGD150S5,4
9083daa678d8d7c2dfa478ef14092b1d,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD150A,,,68,ZGD150S5,4
9318c1a5aa769af40f20dc522874e72e,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD150B,,,68,ZGD150S5,4
0e95a55c641eef1b165825d45d7f2b8a,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD150D,,,68,ZGD150S5,4
2c0160451e68afaa817b9a49426b8d95,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD151B,,,68,ZGD150S5,4
c1b9a081ec590cdb4a015089e11bd610,en,US,91b8f8a911bff655d08192b7e34f37d1,RKNL151Y,,,68,ZGD150S5,4
e005b761d19809ce2943f009eab8f084,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD150E,,,68,ZGD150S5,4
e73111a930691663028a2136f62e0e55,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD150C,11J06,,68,ZGD150S5,4
5f9bde3ee9d9c1fdbba43715d4c28bbd,en,US,91b8f8a911bff655d08192b7e34f37d1,TGA150S2BH*,,,68,ZGD150S5,4
767ecc1496f352bef61010862f2f52ca,en,US,91b8f8a911bff655d08192b7e34f37d1,YCH150,Ducting Transition may be required.,,68,ZGD150S5,4
7d717048d9cf597893a48f2081e56914,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD151C,,,68,ZGD150S5,4
9bda10dc26571b25434920f427f357a3,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD151F,,,68,ZGD150S5,4
9ddfa085a71c476b6a8cd9018f3a1208,en,US,91b8f8a911bff655d08192b7e34f37d1,ZF150N4,,,68,ZGD150S5,4
0e56e5efe9eaca386688530f8eccf623,en,US,91b8f8a911bff655d08192b7e34f37d1,ZF150S2,,,68,ZGD150S5,4
19eff6145a8ef7282aabee060ba8aa76,en,US,91b8f8a911bff655d08192b7e34f37d1,YCD151E,,,68,ZGD150S5,4
258c2771bdbf5ff5e7daea7efb8fa5a8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZF150N5,,,68,ZGD150S5,4
2caee2002341bcd70ae1816ee76f74e8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZF150S4,,,68,ZGD150S5,4
3961d39ded08a6a288cd6b0356947ae3,en,US,91b8f8a911bff655d08192b7e34f37d1,YCH151,,,68,ZGD150S5,4
5d76e1b2d2b3c767e9d19999dc80b4ff,en,US,91b8f8a911bff655d08192b7e34f37d1,ZF150N2,,,68,ZGD150S5,4
079d18212c1afc694970905a1d7144eb,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ150N5,,,68,ZGD150S5,4
0b6e85b1d88f1bc989d2bc22bb389ae5,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ150N4,,,68,ZGD150S5,4
0b78477707cdefaa57f6f1035fb20ff4,en,US,91b8f8a911bff655d08192b7e34f37d1,ZF150S5,,,68,ZGD150S5,4
14906f250af26164a67c218b1e5ad969,en,US,91b8f8a911bff655d08192b7e34f37d1,ZH150N5,,,68,ZGD150S5,4
1ccb4f9462a0d8ba707af90201bd3fff,en,US,91b8f8a911bff655d08192b7e34f37d1,ZH150S4,,,68,ZGD150S5,4
22f6c955ddffa297b0968548d98724fb,en,US,91b8f8a911bff655d08192b7e34f37d1,ZH150N4,,,68,ZGD150S5,4
55945c67e3af70b45e2e8fff6a65ca4f,en,US,91b8f8a911bff655d08192b7e34f37d1,ZH150S5,,,68,ZGD150S5,4
cb5b566c5f9e665abab28ebd79095a75,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ150N2,,,68,ZGD150S5,4
d8253d67cfd398494e31d3ed83a9792f,en,US,91b8f8a911bff655d08192b7e34f37d1,ZH150N2,,,68,ZGD150S5,4
fbb54e1a7693d1cd1a8ba16d7dfa6175,en,US,91b8f8a911bff655d08192b7e34f37d1,ZH150S2,,,68,ZGD150S5,4
8411c8aa1076dc3799ac3ba0e9b55578,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14A,no Transition Curb needed,,68,ZGD150S5,4
8d1e6441aab4723d69dff7cd5aaeea9a,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14D,no Transition Curb needed,,68,ZGD150S5,4
11c3e601118333218a6a780176b9d516,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14R,no Transition Curb needed,,68,ZGD150S5,4
40f66bb0c96493bf219789809812d29f,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14F,no Transition Curb needed,,68,ZGD150S5,4
c79ca38c39c9c2c49e0b899278ca2a30,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ150S2,,,68,ZGD150S5,4
d6a72f1e8cbe608498b6a68048f6f42e,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14M,no Transition Curb needed,,68,ZGD150S5,4
db9e9ce9d7db9073ab6debab809a2c14,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ150S4,,,68,ZGD150S5,4
dba4083177367b64fd8c07f7ab408584,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14L,no Transition Curb needed,,68,ZGD150S5,4
e50f7ce5ea4151b2bd1a0ad651058199,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14E,no Transition Curb needed,,68,ZGD150S5,4
f10fc51be1bb953b4f95b816f6a3fcec,en,US,91b8f8a911bff655d08192b7e34f37d1,ZJ150S5,,,68,ZGD150S5,4
f1ae63e726bce4b055bec992c1fb5fbf,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14N,no Transition Curb needed,,68,ZGD150S5,4
7ad69f10623ac7d1ba8f54fcdd4913ea,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14T,no Transition Curb needed,,68,ZGD150S5,4
85889d0217796055902af04c0268ccbd,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14M,no Transition Curb needed,,68,ZGD150S5,4
86747d8e7e4e0ec9f4fbeb5617f273e8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14N,no Transition Curb needed,,68,ZGD150S5,4
9961f6e3fd78184db73ac450f78fe0fa,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14R,no Transition Curb needed,,68,ZGD150S5,4
a55a73d0b75a9e906d0f5eb0ba3bb091,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14E,no Transition Curb needed,,68,ZGD150S5,4
b6d4eefc567af86dfbaa88fa1996e559,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14D,no Transition Curb needed,,68,ZGD150S5,4
0d6b8733ebcee5e9e3f07c44a7e8ca58,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14L,no Transition Curb needed,,68,ZGD150S5,4
0e283e4643e0ac499f9c116a210045ae,en,US,91b8f8a911bff655d08192b7e34f37d1,ZXG14S,no Transition Curb needed,,68,ZGD150S5,4
0f3edd86cdd506ed8cfacb7c9ab4cdb8,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14A,no Transition Curb needed,,68,ZGD150S5,4
1010aebe1eeeea9dbdf9c27d6de4b5b6,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14F,no Transition Curb needed,,68,ZGD150S5,4
baa203ec649798f77fa3d46630da71c1,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14T,no Transition Curb needed,,68,ZGD150S5,4
c22be40ca2449d13cd451faa513c3771,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG14S,no Transition Curb needed,,68,ZGD150S5,4
016d8603b820898a8573ca5f0a4e5904,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-B12,no Transition Curb needed,,67,ZGD120S5,4
e761c09184fbd79cb71bdab90f5056a3,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFF11,no Transition Curb needed,,67,ZGD120S5,4
3493543ecbadb31a81e9a9a47f40a22e,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCNG12,no Transition Curb needed,,67,ZGD120S5,4
2165ad2cfe3fb4000c96f2def6dec31d,en,US,91b8f8a911bff655d08192b7e34f37d1,48HJG012,no Transition Curb needed,,67,ZGD120S5,4
84711d8b8c7cddd4c7dc8ad48b1dae7c,en,US,91b8f8a911bff655d08192b7e34f37d1,48TFF012,no Transition Curb needed,,67,ZGD120S5,4
d671807adb1881d8a4676cb9a4f440d2,en,US,91b8f8a911bff655d08192b7e34f37d1,581JT12,no Transition Curb needed,,67,ZGD120S5,4
6e21579fef295d36b54131072c6dee36,en,US,91b8f8a911bff655d08192b7e34f37d1,PGS120L250A,,,67,ZGD120S5,4
ff30c18d2047b80fce929431c4cff764,en,US,91b8f8a911bff655d08192b7e34f37d1,YCH120,,,67,ZGD120S5,4
e98d38b4792b566384245531bf36f9dc,en,US,91b8f8a911bff655d08192b7e34f37d1,ZYG12S,no Transition Curb needed,,67,ZGD120S5,4
aa2602fec7ae5366f6e9b8235ec9854c,en,US,91b8f8a911bff655d08192b7e34f37d1,300SBC120,,,67,ZGD120S5,4
ab5a1e0366528497d16dfed9163e84e2,en,US,91b8f8a911bff655d08192b7e34f37d1,48DJD012,no Transition Curb needed,,67,ZGD120S5,4
1dcf03c1bd0f94a589d40cdfb29ebd27,en,US,91b8f8a911bff655d08192b7e34f37d1,48DD012,,,67,ZGD120S5,4
eb031d0c1273f744986bf08817acb0f2,en,US,91b8f8a911bff655d08192b7e34f37d1,48GJD012,no Transition Curb needed,,67,ZGD120S5,4
f793acc6cf5c0e87acf62788f6bbb70d,en,US,91b8f8a911bff655d08192b7e34f37d1,48DJE012,no Transition Curb needed,,67,ZGD120S5,4
6ee55977fdb3ff3773bdcffda5ce1a45,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-E12,no Transition Curb needed,,67,ZGD120S5,4
9e982eb4e266fd2bafd48546f62894ef,en,US,91b8f8a911bff655d08192b7e34f37d1,48GJF012,no Transition Curb needed,,67,ZGD120S5,4
11c978fe189876a3a7dac28062a4f704,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-A12,no Transition Curb needed,,67,ZGD120S5,4
26d539d3209e205bd6d725d0e6e69d19,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-B11,no Transition Curb needed,,67,ZGD120S5,4
3d07e7365216af12915410c0ff1b5f5d,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-D11,no Transition Curb needed,,67,ZGD120S5,4
3eada5dfde8d7f515e367d3e3361dedf,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-D12,no Transition Curb needed,,67,ZGD120S5,4
47509f7c22972592fc341c24dae575f3,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-E11,no Transition Curb needed,,67,ZGD120S5,4
513489d66f100af8995efe9e1b48e6ae,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-A11,no Transition Curb needed,,67,ZGD120S5,4
f815a980f8bfbebfa86e0f7bb76f39fc,en,US,91b8f8a911bff655d08192b7e34f37d1,48GJE012,no Transition Curb needed,,67,ZGD120S5,4
64ea0cff49e3ef0885fdc244fce1a451,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-G11,no Transition Curb needed,,67,ZGD120S5,4
6e3a1ecefa9018d1eabad271ad5f2f42,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDA11,no Transition Curb needed,,67,ZGD120S5,4
9637bede84cc524eab6f8a9e9aa0d4ba,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-F12,no Transition Curb needed,,67,ZGD120S5,4
9c912836619931ab1be60531533b2f27,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDA12,no Transition Curb needed,,67,ZGD120S5,4
adb28406a692d320635f80725d6137c6,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDE11,no Transition Curb needed,,67,ZGD120S5,4
b54660b227f7b4383cccafa139dfaef7,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDD11,no Transition Curb needed,,67,ZGD120S5,4
bcb786fb6c8da3461c7f7e74c25905ac,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDB12,no Transition Curb needed,,67,ZGD120S5,4
25fc45542f6704788820297cb3e44d48,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-F11,no Transition Curb needed,,67,ZGD120S5,4
28872d2cc6140a32756b857658767543,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDD12,no Transition Curb needed,,67,ZGD120S5,4
4312a7e40156c5bf8c47b6e331f1b121,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDB11,no Transition Curb needed,,67,ZGD120S5,4
e80c77f462aecee64e7e6ca3db66f4c5,en,US,91b8f8a911bff655d08192b7e34f37d1,48HC-G12,no Transition Curb needed,,67,ZGD120S5,4
9384485e4f9d13859de0273e7e311309,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEB11,no Transition Curb needed,,67,ZGD120S5,4
03d0d5b58a17c153c91765156914b51d,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEA11,no Transition Curb needed,,67,ZGD120S5,4
11866fa512eeeb03c14a58292a406d9b,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDG12,no Transition Curb needed,,67,ZGD120S5,4
48a7be49e92e55a857562588cecb9b9b,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDG11,no Transition Curb needed,,67,ZGD120S5,4
4ccb795a3c628996923d36ff122c8d2a,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEB12,no Transition Curb needed,,67,ZGD120S5,4
c242141732559fe3e215ba81722816c6,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDE12,no Transition Curb needed,,67,ZGD120S5,4
e98dd9ac28984584dc91da9a3497e311,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDF11,no Transition Curb needed,,67,ZGD120S5,4
ebb8ce889ac5afb9129e466ac884f2b3,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCDF12,no Transition Curb needed,,67,ZGD120S5,4
be62015aa834c0f98c084d1b0a359b19,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEA12,no Transition Curb needed,,67,ZGD120S5,4
62263a338f3bec59e730e355196a3559,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEE11,no Transition Curb needed,,67,ZGD120S5,4
653be32a188ae3dd587a41da57a9a109,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEF12,no Transition Curb needed,,67,ZGD120S5,4
7720065dcfa395c6d6d80e937d8e0344,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFA11,no Transition Curb needed,,67,ZGD120S5,4
91b2d570769c07b0dc3e5b0bbe2fcad1,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFA12,no Transition Curb needed,,67,ZGD120S5,4
a149c0405d60f5021f21c2b66464325c,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFB11,no Transition Curb needed,,67,ZGD120S5,4
b964a45ad9da7fcbaebdf87e03f556cc,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCED11,no Transition Curb needed,,67,ZGD120S5,4
2cb32bd83fcaebe125e1dd95d9434ef7,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCED12,no Transition Curb needed,,67,ZGD120S5,4
414c7b09d9ee5be017930127d82a4d39,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEF11,no Transition Curb needed,,67,ZGD120S5,4
44600f8c10ef243bbf4696ee9e01f8bd,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEG11,no Transition Curb needed,,67,ZGD120S5,4
c00c8411e131509bb71162136e73d8d6,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEE12,no Transition Curb needed,,67,ZGD120S5,4
e12669e75a90769a06c79b956d8dced8,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCEG12,no Transition Curb needed,,67,ZGD120S5,4
88dfc612ac05f5facd673ade013ed958,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFB12,no Transition Curb needed,,67,ZGD120S5,4
966566a452c92c47828b2a4f2d384f9d,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFE11,no Transition Curb needed,,67,ZGD120S5,4
a6a898e929b12ea8533e6ad4cfb04b0c,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFD12,no Transition Curb needed,,67,ZGD120S5,4
2141523cb8a00b48a91eebe81173b5d9,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFE12,no Transition Curb needed,,67,ZGD120S5,4
2ccf38bf6e41e3efa28cb4512f0a3881,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLA11,no Transition Curb needed,,67,ZGD120S5,4
3599ff55870731dc145d0f69af229bc7,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFF12,no Transition Curb needed,,67,ZGD120S5,4
378874ae68b2d105f1ff8c51d092f5ea,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFG12,no Transition Curb needed,,67,ZGD120S5,4
eb39df7dcaa9c58e6bc19cb4f143590b,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFG11,no Transition Curb needed,,67,ZGD120S5,4
f7c33b550883219a0d08af05825ea447,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCFD11,no Transition Curb needed,,67,ZGD120S5,4
853c690a648c0c964fa9809e514115aa,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLE11,no Transition Curb needed,,67,ZGD120S5,4
90a1e5b1374455b2eb609af8457d0040,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLD11,no Transition Curb needed,,67,ZGD120S5,4
a4cf1a04e8d0389970d5144f2e0aa402,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLG11,no Transition Curb needed,,67,ZGD120S5,4
bcb5ae5a1b63407c010710f9df7b27a1,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLG12,no Transition Curb needed,,67,ZGD120S5,4
03caf5faf59a52daa480d6246deae80f,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLF11,no Transition Curb needed,,67,ZGD120S5,4
0aec9d349dbacab43b64d64c1a7245fd,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLE12,no Transition Curb needed,,67,ZGD120S5,4
12e59b7e62372fc8b8cd97ddf8e92615,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLD12,no Transition Curb needed,,67,ZGD120S5,4
1ccc5d85f32079e70c491dc0242c07e3,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLF12,no Transition Curb needed,,67,ZGD120S5,4
21b7fbc64352d11ed0f010fe8568f660,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLB12,no Transition Curb needed,,67,ZGD120S5,4
3ba6e4965c4c78db20a9ddd316e0b32c,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLB11,no Transition Curb needed,,67,ZGD120S5,4
59bcef18fb057e0ab3334bde3590ccc0,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCLA12,no Transition Curb needed,,67,ZGD120S5,4
7086043581995aaf56c5aa8f63a89887,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCMA12,no Transition Curb needed,,67,ZGD120S5,4
78a0ae49e73aaacead83d0201e949931,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCMF11,no Transition Curb needed,,67,ZGD120S5,4
8949511c6d5c0a304885c68d4a4ed0f5,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCMF12,no Transition Curb needed,,67,ZGD120S5,4
97004ee6eb8182375b61d88298d1529f,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCMB12,no Transition Curb needed,,67,ZGD120S5,4
b0ceff8244970b6adeba0a600bf0d207,en,US,91b8f8a911bff655d08192b7e34f37d1,48HCME12,no Transition Curb needed,,67,ZGD120S5,4
